video_idx,occlusion_accuracy,pts_within_1,jaccard_1,pts_within_2,jaccard_2,pts_within_4,jaccard_4,pts_within_8,jaccard_8,pts_within_16,jaccard_16,average_jaccard,average_pts_within_thresh
0,1.0,0.07515605493133583,0.03904527176028019,0.2818976279650437,0.16407498910042145,0.6368289637952559,0.4671673230149281,0.932334581772784,0.8732460243217961,0.9976279650436953,0.9952671565574791,0.507760152950981,0.584769038701623
1,0.6229729729729729,0.15619223659889095,0.06342415371913233,0.37652495378927914,0.16791690709751875,0.6752310536044362,0.3474084640989063,0.8626617375231054,0.4912114514261657,0.9476894639556377,0.567083287246986,0.3274088527177418,0.6036598890942699
10,0.6345716783216783,0.08885628627926262,0.03741693152268131,0.2827071506027939,0.12852024138798088,0.5940549850098871,0.30634891759141347,0.8025770236652421,0.4517628982694485,0.8617082349939401,0.5011079058489067,0.2850313789240862,0.5259807361102251
11,0.7224319647632531,0.09563794983642313,0.04183361953825606,0.26663031624863687,0.12605691895236132,0.5888767720828789,0.32844717474606167,0.8146128680479825,0.5197968130262334,0.9158124318429662,0.6241076740035693,0.32804844005329636,0.5363140676117776
12,0.9905713218820015,0.14386014513240977,0.07710959007905438,0.4355385920271416,0.2767116726042571,0.8415323720667233,0.720498648485093,0.987748562812176,0.96670356022874,0.9984921308076524,0.9876025354213274,0.6057252013636945,0.6814343605692207
13,0.9081939081939082,0.09653454717224202,0.048157669237360756,0.30501996822261346,0.16982665869695157,0.6396272598445485,0.43766344430405785,0.8243225834156396,0.6456343333781784,0.8715162966461975,0.7087975412985017,0.4020159293830101,0.5474041310602482
14,0.9484581201185026,0.0604401389912604,0.030541012216404886,0.20431013302446385,0.11145469212153805,0.5039486153522165,0.3285504384957987,0.7587659260819206,0.5906816932380429,0.8851216173528482,0.7588827087322574,0.36402210896080833,0.4825172861605419
15,0.8769253664707195,0.12243339555404717,0.060678693074303014,0.36424571525538774,0.2051024795757489,0.7125403020532836,0.4991085225246642,0.8793483794332259,0.697442799461642,0.9337349397590361,0.7739644138125044,0.4472593816897724,0.6024605464109961
16,1.0,0.16,0.08695652173913043,0.6383673469387755,0.46882494004796166,0.9697959183673469,0.9413629160063391,1.0,1.0,1.0,1.0,0.6994288755586863,0.7536326530612245
17,0.8934624697336562,0.07249322493224933,0.03541873551804038,0.23419150858175247,0.12423625254582485,0.512646793134598,0.31908912004498174,0.8306233062330624,0.6445846477392219,0.9826106594399278,0.864494337373336,0.397564618644281,0.526513098464318
18,0.7183051302712866,0.054119397433513114,0.02329957164017775,0.1609633624697787,0.07263953000419639,0.3774409522038311,0.1881652954027797,0.6309280267807328,0.3596276595744681,0.7927282871489678,0.4971592573068588,0.22817826278569614,0.40323600520736474
19,0.6143272535025113,0.04806828391734052,0.017662337662337664,0.1725067385444744,0.06873977086743044,0.40655884995507635,0.17964672822159775,0.633423180592992,0.3121232417950435,0.7771787960467206,0.41172231563776124,0.1979788788368341,0.4075471698113208
2,0.7072379097695554,0.08741522230595328,0.034668260609683206,0.22758100979653353,0.09556962025316455,0.492087415222306,0.23202846975088967,0.6985681989449887,0.36031434184675837,0.8123587038432555,0.4377076411960133,0.23205766673130182,0.4636021100226074
20,0.8606328024106759,0.07190196323621358,0.03440229747517051,0.2292109541077904,0.11859472049689442,0.5018131799424784,0.3022747815607111,0.6881330498937102,0.4669098930935008,0.8446917594097787,0.6412568824757927,0.3126877150204139,0.46715018131799424
21,0.994815668202765,0.16138638431632063,0.08752803947958726,0.48755066589461493,0.3212514307516215,0.8719497063446108,0.7694160583941606,0.9871784266688726,0.9696920451775413,0.9989246422367442,0.9926839293053843,0.628114300621659,0.7013979650922326
22,0.6977976741792734,0.0823967134330672,0.035229540918163674,0.28703201302224635,0.13320709369651507,0.6301837066894039,0.3460357281889355,0.8816370823967135,0.5576634297727501,0.9769785287962174,0.656852305398786,0.3457976195950301,0.5716456088675297
23,0.8390490148184335,0.08279315297131545,0.039256464525628046,0.24430384660171564,0.12544345677043886,0.49598261072080113,0.29246967269398033,0.6704576330396305,0.4406939660671004,0.7612079338586345,0.5320834576878205,0.2859894035489936,0.45094903543841947
24,0.8171610524551701,0.15566037735849056,0.07526775089250297,0.48236259228876127,0.27699917559769166,0.8025020508613617,0.5646464646464646,0.9085315832649713,0.6907843443006393,0.9239130434782609,0.7107920479646577,0.46369795668039127,0.6545939294503691
25,0.4849726775956284,0.12406015037593984,0.0412190856857357,0.27593984962406015,0.09655353854248881,0.6195488721804512,0.24641148325358853,0.8714285714285714,0.38517779993353274,0.9466165413533835,0.43279477483671364,0.24043133645041187,0.5675187969924813
26,0.8508581097413584,0.08616221819124126,0.046016960934241624,0.26522415133454263,0.15443037974683543,0.5853848147188391,0.4068810770381451,0.8237885462555066,0.6458492836049436,0.9328841668826121,0.7848416557940933,0.40760387142365184,0.5386887794765484
27,0.755067155067155,0.09186163341466916,0.048116393868537284,0.2702741495622219,0.1546409456481296,0.5442801779819147,0.3571740958788898,0.7589110568872303,0.545552064975864,0.882110903784508,0.6648233740508419,0.35406137488445255,0.5094875843261089
28,0.8551614820685556,0.07109427234232227,0.03544120109393314,0.22765767773568085,0.12327440058125454,0.5,0.31695889827500534,0.7126142188544685,0.5181669394435352,0.8571428571428571,0.6845546172704985,0.3356792113328454,0.4737018052150658
29,0.9633169723585637,0.1210906174819567,0.06338323772212116,0.363628263387686,0.21768852809228798,0.7266328076271942,0.5547221275144902,0.9452018176958032,0.865641109565502,0.9940301167245834,0.9530580777796813,0.5308986161348165,0.6301167245834447
