video_idx,occlusion_accuracy,pts_within_1,jaccard_1,pts_within_2,jaccard_2,pts_within_4,jaccard_4,pts_within_8,jaccard_8,pts_within_16,jaccard_16,average_jaccard,average_pts_within_thresh
0,1.0,0.07902621722846442,0.04113862351335543,0.28976279650436954,0.16942842543251332,0.6569288389513108,0.4891243725599554,0.9455680399500624,0.8967558607624911,0.9982521847690387,0.9965104685942173,0.5185915501725066,0.5939076154806492
1,0.643918918918919,0.16691312384473198,0.06919300398895367,0.3933456561922366,0.1797866937531742,0.6909426987060998,0.36486486486486486,0.8750462107208873,0.511877643996095,0.9486136783733826,0.5795557570262919,0.34105559272587593,0.6149722735674676
10,0.8255681818181818,0.12999936212285515,0.06164134842340979,0.3709255597371946,0.1984354717496755,0.7151240671046757,0.4675395298251485,0.889200739937488,0.655952043802511,0.9260062511960196,0.7000048456655522,0.4167146478932594,0.6062511960196466
11,0.7392638036809815,0.09400218102508179,0.04200984453433403,0.26990185387131954,0.13091082196128212,0.5982551799345692,0.34235308890005023,0.8274809160305343,0.5444235770008669,0.9312977099236641,0.6523183925811438,0.3424031449955354,0.5441875681570337
12,0.9929518297236744,0.14598058618414853,0.07847209909065579,0.4374234285175761,0.27881900642758456,0.8364904344548111,0.7148092955817794,0.9868532654792197,0.9672411403225061,0.9997172745264349,0.9923724847917642,0.606342805242858,0.681292997832438
13,0.906009906009906,0.10160175205050027,0.05088609772883689,0.31335079658178383,0.1755563575123301,0.6461115643921501,0.4449373077832978,0.8328681238459226,0.6580813736468831,0.8832395757289475,0.7252312689781795,0.4109384811299055,0.5554343625198609
14,0.9016294101804471,0.06910954336457127,0.035926710247675166,0.23161700186023657,0.13097846846665728,0.5390825172861605,0.36527120495085547,0.7758239444034959,0.6173883042953252,0.9036186866027869,0.7740216328718741,0.38471726416647745,0.5038503387034503
15,0.9428528908400923,0.13193619548617003,0.06846656079054174,0.3773120651620567,0.22453106830476768,0.7144917698964873,0.5315543189578854,0.882911929407772,0.7510121457489879,0.9341591718988631,0.8297197250132206,0.48105676376308065,0.6081622263702698
16,1.0,0.1946938775510204,0.10784535383224056,0.6775510204081633,0.5123456790123457,0.983265306122449,0.9670814933761541,1.0,1.0,1.0,1.0,0.7174545052441481,0.7711020408163265
17,0.9092009685230025,0.07226738934056007,0.035535256767294195,0.23577235772357724,0.1262418221468379,0.4970641373080397,0.3096646942800789,0.8127822944896116,0.630305156085584,0.9787714543812105,0.8715522448157842,0.3946598348191158,0.5193315266485998
