video_idx,occlusion_accuracy,pts_within_1,jaccard_1,pts_within_2,jaccard_2,pts_within_4,jaccard_4,pts_within_8,jaccard_8,pts_within_16,jaccard_16,average_jaccard,average_pts_within_thresh
0,1.0,0.07041198501872659,0.036490683229813664,0.2682896379525593,0.154927546680124,0.6188514357053683,0.4480701437223176,0.9295880149812734,0.8684394681595521,0.9990012484394507,0.9980044898977302,0.5011864663379075,0.5772284644194756
1,0.6123873873873874,0.15249537892791126,0.06139763340031257,0.3735674676524954,0.16510089045012663,0.6602587800369686,0.3341440598690365,0.8569316081330869,0.48161230002077704,0.9491682070240296,0.5626164128410212,0.3209742593162548,0.5984842883548984
10,0.6939685314685314,0.11150092492186005,0.047756953171957814,0.3470689545193596,0.16529930112427835,0.6831664221470944,0.38733133162102523,0.8772724373285705,0.5589430894308943,0.9244115583338649,0.6072251791626504,0.35331117090216124,0.5886840594501499
11,0.7240050338209847,0.09018538713195201,0.03935097068899886,0.2505997818974918,0.11757482732156561,0.563031624863686,0.30953237410071943,0.7976008724100327,0.503406979145158,0.9195201744820065,0.6287376034598464,0.31972055094325763,0.5241875681570338
12,0.9905713218820015,0.13132598247102065,0.06992147319300535,0.4122137404580153,0.25806832261490353,0.8142964847799453,0.6812931204415533,0.9842616153048723,0.9600147072341207,1.0,0.9905713218820015,0.5919737890731169,0.6684195646027707
13,0.9043719043719044,0.09335680851977499,0.046583917508092695,0.29110662601451454,0.16110926128525901,0.6176836861768369,0.41712626995645863,0.8125993043328896,0.6317390287108526,0.8660626100399365,0.7023502336285654,0.3917817422178457,0.5361618070167905
14,0.9571101535146782,0.06093152223509178,0.030791060659808443,0.2112947948474957,0.11549166010863932,0.5126180197255273,0.3352939824920157,0.7641360429609351,0.5983058771760953,0.8948790846232143,0.7800238904713773,0.37198129418158726,0.4887718928784528
15,0.8860034228737257,0.1335482776175123,0.06687085247575293,0.3856270151026642,0.22097268876880385,0.7200067877142372,0.5104794025536016,0.8947055828949602,0.7241853430496357,0.937468182589513,0.7860703603475289,0.4617157294390646,0.6142711691837774
16,1.0,0.1089795918367347,0.057630045327001944,0.30653061224489797,0.18100747167992287,0.6477551020408163,0.4790220344099004,0.8844897959183673,0.7929015733626052,0.9987755102040816,0.9975540154912352,0.5016230280541331,0.5893061224489796
17,0.8910411622276029,0.06436314363143632,0.03125,0.21386630532971995,0.11187566733894887,0.4869015356820235,0.2978811798919817,0.8064588979223125,0.6125258086717137,0.9780939476061428,0.8547397585592718,0.38165448289238324,0.509936766034327
18,0.7205210851463874,0.05095778315045565,0.021909483447944987,0.15742979356518505,0.07088989441930618,0.3693509391854194,0.18371694530634927,0.627301469220755,0.357120101943294,0.8066765854565743,0.5109955072121068,0.22892638646580027,0.40234331411567786
