video_idx,occlusion_accuracy,pts_within_1,jaccard_1,pts_within_2,jaccard_2,pts_within_4,jaccard_4,pts_within_8,jaccard_8,pts_within_16,jaccard_16,average_jaccard,average_pts_within_thresh
0,1.0,0.07503121098626717,0.038977884428302745,0.21922596754057427,0.12310712282669659,0.5706616729088639,0.39924884269368505,0.9131086142322098,0.8401102687801516,0.9956304619225967,0.9912989434431324,0.47854861243439367,0.5547315855181024
1,0.677027027027027,0.08798521256931609,0.036142748671222476,0.2702402957486137,0.11990151826015592,0.5805914972273567,0.29875321214428474,0.8456561922365989,0.5015404929577465,0.9504621072088725,0.6012673081436283,0.3115210560354076,0.5469870609981515
10,0.7834353146853147,0.07233526822733942,0.0347908809839296,0.24921860049754418,0.1311371908192825,0.5576322000382726,0.3429012345679012,0.780378899024048,0.5346669354026,0.8594118772724373,0.6050274030354131,0.3297047289618253,0.5037953690119282
11,0.7210948560641812,0.055725190839694655,0.023913145210351445,0.19967284623773174,0.09132625068581975,0.46761177753544164,0.24374715779899955,0.7417666303162487,0.45112083830746785,0.8724100327153762,0.5763688760806917,0.27729525361666607,0.46743729552889857
12,0.9913181478715459,0.09259259259259259,0.0483216525267429,0.3346055979643766,0.1998648990965127,0.715483931768919,0.5532318006266851,0.9645650739798323,0.9237364620938628,0.9995287908773914,0.9903819217480624,0.5431073472183732,0.6213551974366224
13,0.907959907959908,0.06810666895692875,0.03350515463917526,0.23167432473053634,0.12394605647069636,0.5351913084553613,0.3418360349982172,0.7588783441405076,0.565504,0.8271567827543265,0.6494268374915712,0.34284361671993197,0.4842014858075321
14,0.9587260974952868,0.049980695658278056,0.02505815182913935,0.15362746130356955,0.08128706061676301,0.39268540942753855,0.23797565335830426,0.7062932154013548,0.528456566293552,0.8970903092204556,0.7829338564335193,0.3311422577062556,0.43993541820223925
15,0.8769997767691049,0.0753436280332598,0.03648765254550684,0.2721024944849822,0.1456535561813062,0.6034277956898014,0.39264616573731576,0.8387069404378076,0.644393741851369,0.918632275581198,0.7519794415891096,0.3942321115809214,0.5416426268454098
16,1.0,0.22163265306122448,0.12462703695203121,0.5697959183673469,0.3984018264840183,0.916734693877551,0.8462697814619442,0.9987755102040816,0.9975540154912352,1.0,1.0,0.6733705320778458,0.7413877551020407
17,0.8934624697336562,0.04878048780487805,0.02356020942408377,0.1978319783197832,0.10296191819464035,0.45709123757904246,0.275,0.775293586269196,0.5768778356578727,0.9672538392050587,0.8396392864144285,0.36360784993820505,0.48925022583559163
18,0.7224684394305667,0.04240282685512368,0.018641429039659128,0.11995536544541566,0.05467888351573768,0.29217035521666357,0.1441785549930971,0.549748930630463,0.3103030303030303,0.7586944392784081,0.48444683264672517,0.20244974609964989,0.3525943834852148
