video_idx,occlusion_accuracy,pts_within_1,jaccard_1,pts_within_2,jaccard_2,pts_within_4,jaccard_4,pts_within_8,jaccard_8,pts_within_16,jaccard_16,average_jaccard,average_pts_within_thresh
0,1.0,0.06941323345817728,0.03595447490946715,0.2114856429463171,0.11824654474382242,0.5541822721598002,0.3833002331404887,0.915980024968789,0.8449844523782103,0.998876404494382,0.9977553310886644,0.4760482072521306,0.5499875156054931
1,0.6295045045045045,0.11423290203327172,0.04585250037097492,0.34935304990757854,0.15484188104211044,0.6872458410351201,0.35786533089297756,0.9035120147874307,0.5296798697775367,0.9761552680221811,0.5978236227612787,0.33721264096897563,0.6060998151571165
10,0.7999562937062937,0.06627543535115137,0.02978613611604839,0.24111756075779806,0.11760679505927009,0.5862090961280857,0.3437955931315701,0.8453785800854755,0.5846567848950062,0.9263251897684506,0.6785514018691589,0.3508793422142107,0.5330611724181923
11,0.7461066540821142,0.061068702290076333,0.026733861291096714,0.22955288985823338,0.10879593634997149,0.5285714285714286,0.29202150147973666,0.8045801526717558,0.5209384998222538,0.9276990185387132,0.6530407232825902,0.32030610444512975,0.5102944383860415
12,0.9936053024645257,0.08118933182546414,0.04221376856055958,0.3119875600791631,0.18441971383147854,0.7321176137970031,0.5762221149920196,0.965319008576006,0.9292626414065694,0.9987748562812176,0.9911379940919961,0.5446512465765246,0.6178776741117707
13,0.9081939081939082,0.07729634560054967,0.03819385503310134,0.2580409670631683,0.14000792189939187,0.6221496972559797,0.4206736353077816,0.8611242324043458,0.6944761904761905,0.9298320951603899,0.7938771769019248,0.417445755923678,0.5496886674968866
14,0.9428359816859683,0.05468393527780702,0.027667279116644964,0.17430065634761854,0.09391614765304572,0.45860096170720577,0.2911539926936955,0.7527640307465515,0.5843462955833012,0.898704854164473,0.7805594189460671,0.3555286267985509,0.4678108876487312
15,0.9278220105662623,0.07627693874087901,0.03832544656179392,0.27032071949770914,0.15038730398639713,0.6280332597997624,0.43532323649007015,0.8619548617003224,0.7118358166994658,0.9274563040895978,0.8078978622327792,0.4287539331941012,0.5528084167656542
16,1.0,0.22244897959183674,0.1251435132032147,0.536734693877551,0.3668061366806137,0.9155102040816326,0.8441851712457659,0.9991836734693877,0.99836867862969,1.0,1.0,0.6669006999518569,0.7347755102040816
17,0.8934624697336562,0.05916892502258356,0.028721771541328656,0.18766937669376693,0.0971588916169765,0.4780939476061427,0.2913169120682538,0.8206865401987353,0.632,0.9663504968383018,0.8381978452497552,0.3774790840952628,0.5023938572719061
18,0.7174993284985227,0.03366189324902362,0.014826679809429933,0.10758787427933791,0.048769100169779284,0.2941231169797285,0.14573866270982103,0.5789473684210527,0.3310887248828314,0.8064906081458062,0.5255294190282152,0.21319051732001534,0.3641621722149898
19,0.7507269362939466,0.03099730458221024,0.01304431229618262,0.11635220125786164,0.05073617190608834,0.33423180592991913,0.161169744942832,0.6271338724168913,0.34994887525562374,0.8068283917340521,0.4977311401020987,0.2145260489005651,0.3831087151841869
2,0.6991236611489776,0.07008289374529013,0.027470886831890116,0.19140919366993217,0.0786833855799373,0.4694800301431801,0.21332863187588152,0.6902788244159759,0.344140625,0.8281838733986435,0.44216261525565803,0.22115722890867334,0.4498869630746043
20,0.9213301764959104,0.05989746154808053,0.02917414721723519,0.1954482931099162,0.1025552960571507,0.44954357884206575,0.2718700475435816,0.690884081530574,0.4924221292422129,0.8528198074277854,0.6839068401174989,0.31598569203553584,0.4497186444916844
21,0.994815668202765,0.09835387542393911,0.05157903869512407,0.32848043676069155,0.19590527873704983,0.7335594341963769,0.5768555259220711,0.9568202498138804,0.9126558308347799,0.9964430473984615,0.9877818778187782,0.5449555104015606,0.6227314087186698
22,0.6949161263764536,0.06425858460584451,0.026989145669676327,0.235175567785443,0.10612975705659318,0.5730563522207581,0.30415166190653586,0.8777614138438881,0.5549797650774849,0.9781412293620649,0.6589616680707666,0.3302423995562114,0.5456786295635998
23,0.8480377788633773,0.03951403175096068,0.01852903982552279,0.13651360478205177,0.06690472076638061,0.3525210573302799,0.19357402117652112,0.5410472382874665,0.33098625281410166,0.636533012459729,0.4135931220430381,0.20471743132511283,0.3412257889220976
24,0.922406569465393,0.06788351107465135,0.03406050627701173,0.28855619360131257,0.1620027752081406,0.7508203445447088,0.5652647975077881,0.9643150123051681,0.8588605253422124,0.9766201804757998,0.8797231575009353,0.4999823523672176,0.6096390484003281
25,0.7114071038251366,0.06766917293233082,0.027002700270027002,0.2639097744360902,0.1142578125,0.6172932330827068,0.31502112946600075,0.881203007518797,0.5152722443559097,0.9548872180451128,0.5766927683095348,0.30964933098029446,0.5569924812030076
26,0.9066956731931352,0.058823529411764705,0.02946799393499901,0.21702513604560766,0.11902543891078467,0.5489764187613372,0.36360461054837584,0.8156258097952838,0.6439625223707759,0.9415651723244364,0.8234469873890705,0.3959015106308012,0.5164032132676859
27,0.8354497354497354,0.0691354480646859,0.033369442351168045,0.24113678771350652,0.12755351131896087,0.541744414142864,0.3380801366103556,0.7900100473661548,0.5726265992903988,0.9281374096933162,0.7349754863197849,0.36132103517813363,0.5140328213961054
28,0.8887457895779671,0.040227323378649434,0.020213963963963966,0.14241141074214397,0.07512015664866789,0.3906841987965233,0.23704512869529595,0.6536661466458659,0.46926694777813815,0.8301760641854246,0.6756681771941182,0.29546287485603684,0.41143302874972143
29,0.9657280633772496,0.09141940657578188,0.047072857405028444,0.30464225251715227,0.17620986445395043,0.673705782767531,0.49534792294587865,0.9380735988594849,0.8552963173725714,0.9929608838991357,0.9526009582477755,0.5053055840850409,0.6001603849238172
3,0.7896299483648881,0.10617365832089759,0.04914551780597626,0.330514563643398,0.17071569271175313,0.7019289227878185,0.44826246645006357,0.9164870391864257,0.6778773372611595,0.970762173216161,0.7474433270836884,0.4186888682625282,0.6051732714309402
4,0.6300271933590955,0.0914740243599304,0.03612877182359471,0.31966194382301766,0.14128501556247222,0.5970668655232414,0.3006080567519635,0.7919463087248322,0.4403759820426487,0.8933631618195377,0.5185623428486911,0.287392033805874,0.5387024608501119
5,0.7572964669738863,0.05661467359907568,0.022305705564686546,0.1611785095320624,0.06715686274509804,0.4558058925476603,0.21315129562552243,0.6811091854419411,0.35007751937984494,0.7590987868284229,0.39775280898876403,0.21008883846078322,0.4227614095898325
6,0.8368298368298368,0.1304635761589404,0.06444226365718024,0.3125827814569536,0.16798277099784636,0.6301324503311259,0.40683095546908776,0.8940397350993378,0.6917078242786587,0.954635761589404,0.7708843537414966,0.42036963362885393,0.5843708609271523
7,0.6869837220602527,0.052479765799896674,0.022548317823908374,0.16902014809712415,0.07796963778409091,0.42405717237816426,0.2190096127299651,0.6607112106078871,0.38035013925993294,0.7771224384363699,0.4706292012353903,0.2341013817666575,0.4166781470638884
8,0.8483050847457627,0.07958251793868232,0.03802251743348007,0.34711350293542076,0.18988076631090073,0.7415198956294846,0.5167643877725281,0.9517286366601435,0.7743224345741493,0.9801859099804305,0.8146836477559082,0.46673475076939325,0.6200260926288323
