video_idx,occlusion_accuracy,pts_within_1,jaccard_1,pts_within_2,jaccard_2,pts_within_4,jaccard_4,pts_within_8,jaccard_8,pts_within_16,jaccard_16,average_jaccard,average_pts_within_thresh
0,1.0,0.07428214731585518,0.038573743922204216,0.2785268414481898,0.16179563420117485,0.6300873907615481,0.4599471429873325,0.93645443196005,0.8805024063857261,0.9990012484394507,0.9980044898977302,0.5077646834788336,0.5836704119850188
1,0.6345720720720721,0.16617375231053605,0.06846915460776846,0.40277264325323475,0.18388185654008438,0.6944547134935305,0.36548569203815456,0.8756007393715342,0.508494623655914,0.9475046210720888,0.5741696588868941,0.3401001971457631,0.6173012939001848
10,0.7972902097902098,0.12183453466862282,0.056100569817306,0.35931619570070805,0.18564927784739169,0.7032595522102443,0.44146889031430403,0.8876060470753333,0.630140091580904,0.9281112457740639,0.678383046258694,0.3983483751637199,0.6000255150857944
11,0.7567248702218028,0.09618320610687023,0.043661413420557044,0.27208287895310795,0.1343388095879343,0.590948745910578,0.34347687400318977,0.8290076335877863,0.5565821568482519,0.9300981461286805,0.6656647947480819,0.34874480972160293,0.5436641221374046
12,0.9936519790888723,0.14810102723588728,0.07973716924169774,0.4447742908302705,0.28498535672232117,0.8507680708698521,0.7365758119797617,0.9880312882857412,0.9701879455605963,0.9998586372632174,0.9933492576460119,0.6129671082300778,0.6863066628969936
13,0.685074685074685,0.08893373985485464,0.04896900394399005,0.27899686520376177,0.1689280868385346,0.5990037359900373,0.41820849586658554,0.8008760252501396,0.5912704786379698,0.8491862412504831,0.6171141761201339,0.36889804828144274,0.5233993215098554
14,0.9380891462429303,0.06377452528868766,0.032437092515760546,0.22098206451160016,0.12223263441489984,0.5277456038749079,0.3509835718818304,0.7789477378821382,0.619467530638118,0.9048822435154962,0.7907476635514019,0.3831736986004021,0.49926643501456597
15,0.945308430686807,0.13380281690140844,0.06979729131627865,0.3924147293398948,0.23643153102460485,0.7205158662820296,0.5405353728489484,0.8823180044120142,0.7527918781725889,0.9338197861870016,0.8322468162522741,0.486360577922939,0.6125742406244697
16,1.0,0.18040816326530612,0.09914759982054733,0.6604081632653062,0.49299207800121875,0.98,0.9607843137254902,1.0,1.0,1.0,1.0,0.7105847983094512,0.7641632653061224
17,0.9055690072639225,0.07294489611562782,0.035900855840835834,0.23622402890695574,0.1264201111916848,0.5103884372177055,0.3199263560402209,0.8265582655826558,0.6460614623807842,0.9821589882565492,0.8741202493464709,0.40048580695999936,0.5256549232158988
