video_idx,occlusion_accuracy,pts_within_1,jaccard_1,pts_within_2,jaccard_2,pts_within_4,jaccard_4,pts_within_8,jaccard_8,pts_within_16,jaccard_16,average_jaccard,average_pts_within_thresh
0,1.0,0.07777777777777778,0.04046242774566474,0.28476903870162296,0.1660237280733678,0.6460674157303371,0.47717842323651455,0.9428214731585518,0.891828058573453,0.998876404494382,0.9977553310886644,0.5146495937435329,0.5900624219725343
1,0.6632882882882883,0.1587800369685767,0.06649121449028562,0.3865064695009242,0.17891674510139471,0.6940850277264325,0.37422700977458606,0.8626617375231054,0.5104143828107871,0.93271719038817,0.5758892828548553,0.3411877270063817,0.6069500924214417
10,0.8542395104895105,0.12840466926070038,0.06226981523320232,0.3660776934362442,0.2005246589716684,0.7094469605154047,0.47702039762458043,0.8880525610767366,0.6755186721991702,0.9309816929259425,0.72946689509221,0.4289600878241663,0.6045927154430057
11,0.7562529495044833,0.09945474372955289,0.0454205886747348,0.2777535441657579,0.1379086030248821,0.6017448200654307,0.354258064516129,0.8205016357688113,0.5492656284596649,0.9333696837513631,0.6646312450436161,0.35029682594380535,0.5465648854961832
12,0.9940253920836445,0.15036283102440864,0.0810865753563896,0.4447742908302705,0.2850454586643308,0.8537838092545472,0.7409665670908868,0.9901046084252191,0.9745660447414833,0.9999057581754783,0.9938138532196082,0.6150956998145397,0.6877862595419848
13,0.9067899067899068,0.10336239103362391,0.05180912202156741,0.3164426504058058,0.17757910210376654,0.6455103705930347,0.4442868120825205,0.8271567827543265,0.6505995608849856,0.8744793232275518,0.7139349724667672,0.40764191391192145,0.5533903036028687
14,0.8790398599515217,0.06854796251447826,0.03596947818137721,0.22789652872837035,0.1302462853653572,0.5360289214137798,0.3668676923076923,0.7800358007791934,0.6252231685544531,0.8903864378224703,0.746469570687215,0.38095523901921896,0.5005791302516585
15,0.9537167944043455,0.13736636687595452,0.07237284337889312,0.398438825725437,0.24337524680453082,0.7297641269302563,0.5585515175198645,0.881808925844222,0.7611127465410656,0.9292380790768708,0.8339975475168608,0.49388198035224296,0.6153232648905481
16,1.0,0.19428571428571428,0.10759493670886076,0.6742857142857143,0.5086206896551724,0.98,0.9607843137254902,1.0,1.0,1.0,1.0,0.7153999880179047,0.7697142857142858
17,0.9057707828894269,0.07429990966576333,0.03685807394089224,0.23780487804878048,0.1284089519383637,0.502710027100271,0.31551183347590533,0.8084914182475158,0.6256166314305849,0.9812556458897922,0.8742636603696933,0.3961318302310879,0.5209123757904246
18,0.7137389202256245,0.054212386088897155,0.02700037565740045,0.16644969313743724,0.08643385822860265,0.3933420122745025,0.22464863654179965,0.6449693137437232,0.4146830530401035,0.8209038497303329,0.5657932416953035,0.26371183303264195,0.4159754509949787
19,0.7750462595823421,0.05435759209344115,0.024860161591050343,0.1720575022461815,0.08202099737532809,0.4132973944294699,0.21787296898079764,0.6401617250673854,0.3787625418060201,0.7973944294699011,0.5096124504119621,0.24262582403303162,0.4154537286612758
2,0.7708536189548848,0.1039939713639789,0.04395962227287528,0.25018839487565936,0.11358110455019103,0.5312735493594575,0.2722222222222222,0.7166541070082894,0.3951261966927763,0.8425018839487566,0.49324639031206335,0.26362710721002564,0.4889223813112283
20,0.8196297890658631,0.08353132424659247,0.04398582447362935,0.2452169563586345,0.13568674880943382,0.5195698386895086,0.33641700764988436,0.7031386770038764,0.5102533172496985,0.8446917594097787,0.6486338198178426,0.33499534360009775,0.4792297111416781
21,0.994815668202765,0.18157002233435354,0.09956454685657262,0.5420630325088924,0.37047715965626415,0.905037637521714,0.8226315789473684,0.9869302671850443,0.9692120227457351,0.998262883613202,0.9913743530764807,0.6506519322564841,0.7227727686326413
22,0.7422558402799218,0.08247422680412371,0.03600316662651017,0.29269048910937134,0.1408050333535476,0.6367723432292071,0.3653436153322749,0.8991551042554841,0.5994792220214689,0.9859700798387722,0.6973439350363728,0.3677949944740349,0.5794124486473916
23,0.8440319166259567,0.0959127430811629,0.04769574075870767,0.2809455420564375,0.15332692513083412,0.5719442611497109,0.3692338903963685,0.7707565112758608,0.5611681364753506,0.8610410278306098,0.6563286091171238,0.3575506603756769,0.5161200170787563
24,0.9162057985587397,0.17719442165709598,0.09503766061143111,0.5260459392945037,0.346866485013624,0.8408531583264971,0.6965848635661576,0.9132485643970467,0.77901745546158,0.928219852337982,0.8007285974499089,0.5436470124205404,0.677112387202625
25,0.73224043715847,0.12030075187969924,0.053195287397358085,0.28421052631578947,0.1376783648283841,0.6330827067669172,0.3421292083712466,0.8751879699248121,0.5151515151515151,0.943609022556391,0.5633280339162692,0.3222964819329546,0.5712781954887218
26,0.8746676335508823,0.0881057268722467,0.04607508532423208,0.29010106245141226,0.1690441681287665,0.6308629178543664,0.44835081750307154,0.8345426276237368,0.6616068524341321,0.9323658979010107,0.7936563670411985,0.4237466580862801,0.5551956465405545
27,0.7988603988603988,0.09884694512224296,0.050164228127799346,0.30878905315535143,0.1741924714130707,0.610832017606813,0.40469296055916126,0.8108224486866658,0.5920630729186314,0.9118702454428018,0.703285172330293,0.38487958106979114,0.548232142002775
28,0.877154745393303,0.08558056607978605,0.045757921952979376,0.25406730554936485,0.14813836810139952,0.5446846445286383,0.3766028177932563,0.7786940049030533,0.6257244344737334,0.9157566302652106,0.787828947368421,0.3968104979379579,0.5157566302652106
29,0.9583225695341427,0.12055600106923282,0.06310520653038312,0.3682616056312929,0.22149959688255846,0.7280584513944578,0.5565753424657535,0.9443107903412635,0.8615661861074705,0.9938519112536754,0.948555260224642,0.5302603184421615,0.6310077519379845
3,0.7929001721170396,0.15271099320179074,0.07309137082694038,0.4300005526999392,0.23711497407746265,0.7699110153097883,0.5220246135374456,0.8748687337644393,0.6359493466688175,0.9282595478914497,0.6997695369788393,0.4335899684179011,0.6311501685734815
4,0.8385573207385144,0.25478498632861046,0.1419345781271936,0.4929157345264728,0.3159682899207248,0.6830723340790454,0.4886530014641288,0.8113348247576435,0.6193509854668525,0.8933631618195377,0.7120606188170912,0.45559349475919814,0.6270942083022619
5,0.7919684002633312,0.09878682842287695,0.041974052403968454,0.3264009243212016,0.15673538548432647,0.6164067013287118,0.3368146214099217,0.7723859041016753,0.44939844302901627,0.854419410745234,0.5086556169429097,0.29871562385402856,0.5336799537839398
6,0.8262108262108262,0.17781456953642383,0.09354668542289432,0.42649006622516555,0.25206361989128245,0.7,0.4906519654841803,0.8817880794701987,0.6839967506092608,0.9423841059602649,0.7488751406074241,0.4538268324030084,0.6256953642384107
7,0.6988581146744413,0.08920268641294989,0.04411598781450976,0.27032030308248667,0.14436227833700196,0.5315567418632685,0.3212072756346192,0.7283451007404856,0.4636383766172144,0.8278370931634235,0.5342529345447311,0.3015153705896153,0.48945238505252286
8,0.6589308996088657,0.11619373776908024,0.05558116899748988,0.3414057403783431,0.17950772753291355,0.6965916503587737,0.41583069946406487,0.8948140900195695,0.5558743581999396,0.9438193085453359,0.5775532077782881,0.35686943239453917,0.5985649054142205
9,0.7283433412465671,0.03653934652554073,0.014752094972067038,0.12544868844914864,0.05194100081440594,0.3456051541647492,0.1543617496648627,0.6312011044638748,0.3145991179463983,0.8441785549930971,0.46882304630741045,0.20089540194102887,0.3965945697192821
