video_idx,occlusion_accuracy,pts_within_1,jaccard_1,pts_within_2,jaccard_2,pts_within_4,jaccard_4,pts_within_8,jaccard_8,pts_within_16,jaccard_16,average_jaccard,average_pts_within_thresh
0,1.0,0.07990012484394507,0.04161248374512354,0.28164794007490634,0.16390584132519617,0.6504369538077404,0.48196114708603144,0.9393258426966292,0.885593220338983,0.9982521847690387,0.9965104685942173,0.5139166322179103,0.5899126092384519
1,0.6378378378378379,0.15637707948243992,0.06439336276449992,0.3785582255083179,0.17148362235067438,0.6791127541589649,0.3547762061615966,0.8691312384473198,0.5028479312197743,0.9426987060998152,0.5698248765154917,0.3326651998024074,0.6051756007393715
10,0.7271416083916084,0.12119665752376092,0.05323172610876082,0.3538942399693819,0.173131533780621,0.6996874401990176,0.41199669471153844,0.8898386170823499,0.5899593977330401,0.9313644192128596,0.6349758622189362,0.3726590429105793,0.599196274797474
11,0.7509831681610822,0.09182115594329335,0.041592217589835216,0.263576881134133,0.12955487378222724,0.5990185387131952,0.34984241332733,0.8241003271537622,0.550727850439666,0.933587786259542,0.6613362887903736,0.3466107287858864,0.5424209378407852
12,0.9924383868558626,0.1460277070964094,0.078457682472974,0.44237112430496656,0.2826859379704908,0.8499198944491565,0.7342344176199975,0.9878428046366977,0.96866623532674,0.9991518235793045,0.9907467987662398,0.6109582144312885,0.685062670813307
13,0.907920907920908,0.09979817065315412,0.049913017332101975,0.31077425172843215,0.17370948379351742,0.6454674281788122,0.4438668517588682,0.8311504272770215,0.6552109433195639,0.8822089577876068,0.7243994497160393,0.40941994918401814,0.5538798471250054
14,0.9467411796391059,0.06409041451686498,0.03259918189450369,0.21564704643571656,0.11870573208963889,0.5143027622758064,0.33848896709810367,0.7706293215401355,0.6082795459603828,0.9074795549471762,0.795223750815192,0.37865943557156423,0.49442981994313995
15,0.8837711139221668,0.13023926692686238,0.06513344931471973,0.3775666044459528,0.21547549874104202,0.7149160020363142,0.5051867841937998,0.8869845579501103,0.7132132132132132,0.9320380111997285,0.776881149571742,0.45517801900690336,0.6083488885117937
16,1.0,0.19183673469387755,0.10609480812641084,0.6669387755102041,0.5003061849357011,0.9791836734693877,0.9592163134746101,1.0,1.0,1.0,1.0,0.7131234613073444,0.7675918367346939
17,0.9092009685230025,0.07588075880758807,0.037516748548459135,0.22786811201445348,0.12181576723409393,0.5,0.3128002260525572,0.8351400180668473,0.6607685433422699,0.9803523035230353,0.8752774974772957,0.40163575653093514,0.5238482384823848
